2015-09-22,496,3.87500000
2015-09-22,497,3.80000000
2015-09-22,498,3.33333333
2015-09-23,492,2.66666667
2015-09-23,493,2.77272727
2015-09-23,494,3.15555556
2015-09-23,495,2.91111111
2015-09-23,496,3.48888889
2015-09-23,497,3.41304348
2015-09-23,498,3.08888889
2015-09-24,492,3.35714286
2015-09-24,493,3.21428571
2015-09-24,494,3.25000000
2015-09-24,495,2.64285714
2015-09-24,496,3.50000000
2015-09-24,497,3.51724138
2015-09-24,498,2.89285714
2015-09-25,492,3.32352941
2015-09-25,493,2.87500000
2015-09-25,494,2.94117647
2015-09-25,495,3.50000000
2015-09-25,496,3.53125000
2015-09-25,497,3.37500000
2015-09-25,498,3.26470588
2015-09-26,492,3.73333333
2015-09-26,493,3.10000000
2015-09-26,494,3.36666667
2015-09-26,495,2.96666667
2015-09-26,496,3.60000000
2015-09-26,497,3.11111111
2015-09-26,498,3.03333333
2015-09-27,492,3.16666667
2015-09-27,493,2.66666667
2015-09-27,494,2.66666667
2015-09-27,495,2.50000000
2015-09-27,496,4.00000000
2015-09-27,497,4.00000000
2015-09-27,498,3.33333333
2015-09-28,492,2.35714286
2015-09-28,493,1.82142857
2015-09-28,494,2.78571429
2015-09-28,495,2.85714286
2015-09-28,496,3.42857143
2015-09-28,497,3.25000000
2015-09-28,498,3.42307692
2015-09-29,492,3.12500000
2015-09-29,493,2.25000000
2015-09-29,494,2.75000000
2015-09-29,495,2.87500000
2015-09-29,496,3.37500000
2015-09-29,497,3.27272727
2015-09-29,498,3.37500000
2015-09-30,492,2.82812500
2015-09-30,493,2.42187500
2015-09-30,494,2.89062500
2015-09-30,495,2.67187500
2015-09-30,496,3.21875000
2015-09-30,497,2.94444444
2015-09-30,498,2.87096774
2015-10-01,492,3.06250000
2015-10-01,493,2.48214286
2015-10-01,494,2.83928571
2015-10-01,495,3.00000000
2015-10-01,496,3.64285714
2015-10-01,497,3.27586207
2015-10-01,498,3.21428571
2015-10-02,492,3.15555556
2015-10-02,493,2.77777778
2015-10-02,494,2.91111111
2015-10-02,495,3.00000000
2015-10-02,496,3.77272727
2015-10-02,497,3.15555556
2015-10-02,498,3.20000000
2015-10-03,492,4.83333333
2015-10-03,493,4.00000000
2015-10-03,494,4.00000000
2015-10-03,495,2.00000000
2015-10-03,496,3.16666667
2015-10-03,497,3.66666667
2015-10-03,498,2.33333333
2015-10-04,492,2.00000000
2015-10-04,493,1.50000000
2015-10-04,494,3.50000000
2015-10-04,495,2.00000000
2015-10-04,496,3.50000000
2015-10-04,497,3.00000000
2015-10-04,498,3.50000000
2015-10-05,492,2.21938776
2015-10-05,493,2.00000000
2015-10-05,494,3.14285714
2015-10-05,495,2.78431373
2015-10-05,496,3.57142857
2015-10-05,497,3.24489796
2015-10-05,498,3.18367347
2015-10-06,492,2.97058824
2015-10-06,493,2.70588235
2015-10-06,494,3.29411765
2015-10-06,495,3.13888889
2015-10-06,496,3.58823529
2015-10-06,497,3.11764706
2015-10-06,498,2.97058824
2015-10-07,492,2.91666667
2015-10-07,493,2.75000000
2015-10-07,494,3.16666667
2015-10-07,495,2.71428571
2015-10-07,496,3.08333333
2015-10-07,497,3.08333333
2015-10-07,498,2.75000000
2015-10-08,492,2.57258065
2015-10-08,493,2.34677419
2015-10-08,494,2.75000000
2015-10-08,495,2.91935484
2015-10-08,496,3.29838710
2015-10-08,497,3.08870968
2015-10-08,498,3.21774194
2015-10-09,492,3.03030303
2015-10-09,493,3.00000000
2015-10-09,494,3.12121212
2015-10-09,495,2.72727273
2015-10-09,496,3.50000000
2015-10-09,497,3.08823529
2015-10-09,498,2.85294118
2015-10-10,492,3.25000000
2015-10-10,493,3.25000000
2015-10-10,494,3.00000000
2015-10-10,495,2.66666667
2015-10-10,496,3.66666667
2015-10-10,497,3.66666667
2015-10-10,498,2.66666667
2015-10-11,492,2.00000000
2015-10-11,493,2.00000000
2015-10-11,494,1.50000000
2015-10-11,495,3.50000000
2015-10-11,496,4.50000000
2015-10-11,497,5.00000000
2015-10-11,498,4.00000000
2015-10-12,492,2.16071429
2015-10-12,493,1.92857143
2015-10-12,494,2.89285714
2015-10-12,495,2.86206897
2015-10-12,496,3.39285714
2015-10-12,497,3.07142857
2015-10-12,498,3.12500000
2015-10-13,492,2.86666667
2015-10-13,493,2.79310345
2015-10-13,494,3.13793103
2015-10-13,495,2.86666667
2015-10-13,496,3.63333333
2015-10-13,497,3.03448276
2015-10-13,498,2.82758621
2015-10-14,492,2.70833333
2015-10-14,493,2.70833333
2015-10-14,494,2.75000000
2015-10-14,495,3.00000000
2015-10-14,496,3.62500000
2015-10-14,497,3.16666667
2015-10-14,498,3.04166667
2015-10-15,492,2.67213115
2015-10-15,493,2.32786885
2015-10-15,494,2.37704918
2015-10-15,495,2.85483871
2015-10-15,496,3.37704918
2015-10-15,497,3.04918033
2015-10-15,498,2.96721311
2015-10-16,492,2.80645161
2015-10-16,493,2.70967742
2015-10-16,494,2.70967742
2015-10-16,495,2.90625000
2015-10-16,496,3.51612903
2015-10-16,497,3.09677419
2015-10-16,498,2.96774194
2015-10-17,492,3.66666667
2015-10-17,493,3.66666667
2015-10-17,494,2.00000000
2015-10-17,495,2.75000000
2015-10-17,496,4.00000000
2015-10-17,497,3.66666667
2015-10-17,498,3.00000000
2015-10-18,492,3.00000000
2015-10-18,493,3.00000000
2015-10-18,494,2.00000000
2015-10-18,496,3.00000000
2015-10-18,497,1.00000000
2015-10-18,498,3.00000000
2015-10-19,492,2.37068966
2015-10-19,493,1.94827586
2015-10-19,494,2.80172414
2015-10-19,495,3.03333333
2015-10-19,496,3.31034483
2015-10-19,497,3.12931034
2015-10-19,498,3.00000000
2015-10-20,492,2.75757576
2015-10-20,493,2.57575758
2015-10-20,494,3.10294118
2015-10-20,495,2.85714286
2015-10-20,496,3.40625000
2015-10-20,497,3.12121212
2015-10-20,498,2.93939394
2015-10-21,492,2.46666667
2015-10-21,493,2.31111111
2015-10-21,494,2.86666667
2015-10-21,495,3.08695652
2015-10-21,496,3.25000000
2015-10-21,497,2.95555556
2015-10-21,498,3.15555556
2015-10-22,492,2.68032787
2015-10-22,493,2.80327869
2015-10-22,494,2.82786885
2015-10-22,495,2.94444444
2015-10-22,496,3.30327869
2015-10-22,497,3.11475410
