5584,492,1461978887,4
5584,492,1462238687,3
5584,492,1462583005,4
5584,492,1462842967,4
5584,492,1462842973,4
5584,492,1462842972,4
5584,492,1462842971,4
5584,492,1462842973,4
5584,492,1462842973,4
5584,492,1462842972,4
5584,492,1462842986,4
5584,492,1462842973,4
5584,492,1462842972,4
5584,492,1462842970,4
5584,492,1462842972,4
5584,492,1462842972,4
5584,492,1462842972,4
5584,492,1462842972,4
5584,492,1462842973,4
5584,492,1462842972,4
5584,492,1462842972,4
5584,492,1462842970,4
5584,492,1462842973,4
5584,492,1462842973,4
5584,492,1462842986,4
5584,492,1462842972,4
5584,492,1462842973,4
5584,492,1462842971,4
5584,492,1462842967,4
5584,492,1462842991,4
5584,492,1462842972,4
5584,492,1462842972,4
5584,492,1462842972,4
5584,492,1462842970,4
5584,492,1462842972,4
5584,492,1462842973,4
5584,492,1462842973,4
5584,492,1462842973,4
5584,492,1462842973,4
5584,492,1462842986,4
5584,492,1462842972,4
5584,492,1462842971,4
5584,492,1462842991,4
5584,492,1462842967,4
5584,492,1462842972,4
5584,492,1462842972,4
5584,492,1462842973,4
5584,492,1462842970,4
5584,492,1462842972,4
5584,492,1462842972,4
5584,492,1462842973,4
5584,492,1462842973,4
5584,492,1462842973,4
5584,492,1462842971,4
5584,492,1462842967,4
5584,492,1462842986,4
5584,492,1462842972,4
5584,492,1462842991,4
5584,492,1463015157,4
5584,492,1463187814,3
5584,492,1463792934,2
5584,492,1464053590,2
5584,492,1464224798,2
5584,492,1464397722,3
5584,492,1464829390,3
5584,492,1465261779,5
5584,492,1465261783,5
5584,492,1465434491,4
5584,492,1465866310,4
5584,492,1466548453,2
5584,492,1466721340,4
5584,492,1466790623,4
5584,492,1467394907,5
5584,492,1468535787,4
5584,492,1477092275,2
5584,492,1477351467,4
5584,492,1477524179,4
5584,492,1478312111,3
5584,492,1479169320,3
5584,492,1479342071,3
5584,492,1483374022,1
5584,492,1483374025,1
5584,492,1483374034,1
5584,492,1483374041,1
5584,492,1483374048,1
5584,492,1483374048,1
5584,492,1483374059,1
5584,492,1483547311,4
5584,492,1483547313,4
5584,492,1483547314,4
5584,492,1483547314,4
5584,492,1483547314,4
5584,492,1483547315,4
5584,492,1483547315,4
5584,492,1483547316,4
5584,492,1483547316,4
5584,492,1483547316,4
5584,492,1483547316,4
5584,492,1483547317,4
5584,492,1483547317,4
5584,492,1483547317,4
5584,492,1483547318,4
5584,492,1483547319,4
5584,492,1483547319,4
5584,492,1483547320,4
5584,492,1483547320,4
5584,492,1483547320,4
5584,492,1483547321,4
5584,492,1483547321,4
5584,492,1483547322,4
5584,492,1483547322,4
5584,492,1483547322,4
5584,492,1483547322,4
5584,492,1483547324,4
5584,492,1483547324,4
5584,492,1483547325,4
5584,492,1483547325,4
5584,492,1483547325,4
5584,492,1483547326,4
5584,492,1483547326,4
5584,492,1483547326,4
5584,492,1483547327,4
5584,492,1483547327,4
5584,492,1483547327,4
5584,492,1483720363,5
5584,492,1484152366,5
5584,492,1484152368,5
5584,492,1484152368,5
5584,492,1484152368,5
5584,492,1484152369,5
5584,492,1484152370,5
5584,492,1484152370,5
5584,492,1484152370,5
5584,492,1484152371,5
5584,492,1484152371,5
5584,492,1484152371,5
5584,492,1484152372,5
5584,492,1484152372,5
5584,492,1484152373,5
5584,492,1484152373,5
5584,492,1484152374,5
5584,492,1484583829,3
5584,492,1484583832,3
5584,492,1484583832,3
5584,492,1484583832,3
5584,492,1484583833,3
5584,492,1484583833,3
5584,492,1484583833,3
5584,492,1484583834,3
5584,492,1484583834,3
5584,492,1484583835,3
5584,492,1484583835,3
5584,492,1484583836,3
5584,492,1484583836,3
5584,492,1484583837,3
5584,492,1484583837,3
5584,492,1484583837,3
5584,492,1484583838,3
5584,492,1484583838,3
5584,492,1484583839,3
5584,492,1484583839,3
5584,492,1484583840,3
5584,492,1484583840,3
5584,492,1484583841,3
5584,492,1484583841,3
5584,492,1484583841,3
5584,492,1484583842,3
5584,492,1484583842,3
5584,492,1484583843,3
5584,492,1484583843,3
5584,492,1484583844,3
5584,492,1484583844,3
5584,492,1484583844,3
5584,492,1484583846,3
5584,492,1484583846,3
5584,492,1484583846,3
5584,492,1484583847,3
5584,492,1484583847,3
5584,492,1484583848,3
5584,492,1484583848,3
5584,492,1484583848,3
5584,492,1484583848,3
5584,492,1484583849,3
5584,492,1484583850,3
5584,492,1484583850,3
5584,492,1484583850,3
5584,492,1484583851,3
5584,492,1484583851,3
5584,492,1484583851,3
5584,492,1484583852,3
5584,492,1484583852,3
5584,492,1484583853,3
5584,492,1484583854,3
5584,492,1484583854,3
5584,492,1484583854,3
5584,492,1484583855,3
5584,492,1484583855,3
5584,492,1484583856,3
5584,492,1484583856,3
5584,492,1484583857,3
5584,492,1484583857,3
5584,492,1484583857,3
5584,492,1484583858,3
5584,492,1484583858,3
5584,492,1484583858,3
5584,492,1484583859,3
5584,492,1484583860,3
5584,492,1484583860,3
5584,492,1484583860,3
5584,492,1484927851,4
5584,492,1485361516,2
5584,492,1485534331,4
5584,492,1485793456,3
5584,492,1485965961,4
5584,492,1486571270,4
5584,492,1487002874,3
5584,492,1487175890,5
5584,492,1488213077,3
5584,492,1488385745,5
5584,492,1488558368,3
5584,492,1488990325,2
5584,492,1489162511,2
5584,492,1491840843,3
5584,492,1492186190,3
5584,492,1492445523,2
5584,492,1492618020,2
5584,492,1493222560,3
5584,492,1493654940,2
5584,492,1494000803,3
5584,492,1494259972,2
5584,492,1494432704,3
5584,492,1494605389,2
5584,492,1494864884,4
5584,492,1495037106,4
5584,492,1495210343,3
5584,492,1495468694,3
5584,492,1495642157,3
5584,492,1495815053,3
5584,492,1496246967,4
5584,492,1496679043,3
5584,492,1496851831,2
5584,492,1497283715,2
5584,492,1497456341,4
5584,492,1498061401,4
5584,492,1499096366,3
5584,492,1505146551,1
5584,492,1505320654,3
5584,492,1505492429,2
5584,492,1505751941,2
5584,492,1505924660,3
5584,492,1506096660,3
5584,492,1506356363,2
5584,492,1506528021,2
5584,492,1506702593,3
5584,493,1461978887,3
5584,493,1462238687,2
5584,493,1462583005,3
5584,493,1462842967,4
5584,493,1462842972,4
5584,493,1462842973,4
5584,493,1462842972,4
5584,493,1462842970,4
5584,493,1462842971,4
5584,493,1462842973,4
5584,493,1462842973,4
5584,493,1462842972,4
5584,493,1462842986,4
5584,493,1462842972,4
5584,493,1462842973,4
5584,493,1462842972,4
5584,493,1462842986,4
5584,493,1462842973,4
5584,493,1462842972,4
5584,493,1462842972,4
5584,493,1462842973,4
5584,493,1462842972,4
5584,493,1462842972,4
5584,493,1462842973,4
5584,493,1462842972,4
5584,493,1462842970,4
5584,493,1462842991,4
5584,493,1462842973,4
5584,493,1462842971,4
5584,493,1462842967,4
5584,493,1462842972,4
5584,493,1462842986,4
5584,493,1462842972,4
5584,493,1462842972,4
5584,493,1462842973,4
5584,493,1462842970,4
5584,493,1462842973,4
5584,493,1462842972,4
5584,493,1462842973,4
5584,493,1462842972,4
5584,493,1462842973,4
5584,493,1462842971,4
5584,493,1462842967,4
5584,493,1462842991,4
5584,493,1462842972,4
5584,493,1462842972,4
5584,493,1462842986,4
5584,493,1462842972,4
5584,493,1462842973,4
5584,493,1462842991,4
5584,493,1462842970,4
5584,493,1462842973,4
5584,493,1462842972,4
5584,493,1462842973,4
5584,493,1462842972,4
5584,493,1462842973,4
5584,493,1462842971,4
5584,493,1462842967,4
5584,493,1463015157,4
5584,493,1463187814,3
5584,493,1463792934,2
5584,493,1464053590,2
5584,493,1464224798,2
5584,493,1464397722,4
5584,493,1464829390,4
5584,493,1465261779,5
5584,493,1465261783,5
5584,493,1465434491,4
5584,493,1465866310,5
5584,493,1466548453,3
5584,493,1466721340,4
5584,493,1466790623,4
5584,493,1467394907,4
5584,493,1468535787,4
5584,493,1477092275,2
5584,493,1477351467,4
5584,493,1477524179,4
5584,493,1478312111,2
5584,493,1479169320,2
5584,493,1479342071,4
5584,493,1483374022,1
5584,493,1483374025,1
5584,493,1483374034,1
5584,493,1483374041,1
5584,493,1483374048,1
5584,493,1483374048,1
5584,493,1483374059,1
5584,493,1483547311,5
5584,493,1483547313,5
5584,493,1483547314,5
5584,493,1483547314,5
5584,493,1483547314,5
5584,493,1483547315,5
5584,493,1483547315,5
5584,493,1483547316,5
5584,493,1483547316,5
5584,493,1483547316,5
5584,493,1483547316,5
5584,493,1483547317,5
5584,493,1483547317,5
5584,493,1483547317,5
5584,493,1483547318,5
5584,493,1483547319,5
5584,493,1483547319,5
5584,493,1483547320,5
5584,493,1483547320,5
5584,493,1483547320,5
5584,493,1483547321,5
5584,493,1483547321,5
5584,493,1483547322,5
5584,493,1483547322,5
5584,493,1483547322,5
5584,493,1483547322,5
5584,493,1483547324,5
5584,493,1483547324,5
5584,493,1483547325,5
5584,493,1483547325,5
5584,493,1483547325,5
5584,493,1483547326,5
5584,493,1483547326,5
5584,493,1483547326,5
5584,493,1483547327,5
5584,493,1483547327,5
5584,493,1483547327,5
5584,493,1483720363,4
5584,493,1484152366,4
5584,493,1484152368,4
5584,493,1484152368,4
5584,493,1484152368,4
5584,493,1484152369,4
5584,493,1484152370,4
5584,493,1484152370,4
5584,493,1484152370,4
5584,493,1484152371,4
5584,493,1484152371,4
5584,493,1484152371,4
5584,493,1484152372,4
5584,493,1484152372,4
5584,493,1484152373,4
5584,493,1484152373,4
5584,493,1484152374,4
5584,493,1484583829,2
5584,493,1484583832,2
5584,493,1484583832,2
5584,493,1484583832,2
5584,493,1484583833,2
5584,493,1484583833,2
5584,493,1484583833,2
5584,493,1484583834,2
5584,493,1484583834,2
5584,493,1484583835,2
5584,493,1484583835,2
5584,493,1484583836,2
5584,493,1484583836,2
5584,493,1484583837,2
5584,493,1484583837,2
5584,493,1484583837,2
5584,493,1484583838,2
5584,493,1484583838,2
5584,493,1484583839,2
5584,493,1484583839,2
5584,493,1484583840,2
5584,493,1484583840,2
5584,493,1484583841,2
5584,493,1484583841,2
5584,493,1484583841,2
5584,493,1484583842,2
5584,493,1484583842,2
5584,493,1484583843,2
5584,493,1484583843,2
5584,493,1484583844,2
5584,493,1484583844,2
5584,493,1484583844,2
5584,493,1484583846,2
5584,493,1484583846,2
5584,493,1484583846,2
5584,493,1484583847,2
5584,493,1484583847,2
5584,493,1484583848,2
5584,493,1484583848,2
5584,493,1484583848,2
5584,493,1484583848,2
5584,493,1484583849,2
5584,493,1484583850,2
5584,493,1484583850,2
5584,493,1484583850,2
5584,493,1484583851,2
5584,493,1484583851,2
5584,493,1484583851,2
5584,493,1484583852,2
5584,493,1484583852,2
5584,493,1484583853,2
5584,493,1484583854,2
5584,493,1484583854,2
5584,493,1484583854,2
5584,493,1484583855,2
5584,493,1484583855,2
5584,493,1484583856,2
5584,493,1484583856,2
5584,493,1484583857,2
5584,493,1484583857,2
5584,493,1484583857,2
5584,493,1484583858,2
5584,493,1484583858,2
5584,493,1484583858,2
5584,493,1484583859,2
5584,493,1484583860,2
5584,493,1484583860,2
5584,493,1484583860,2
5584,493,1484927851,3
5584,493,1485361516,2
5584,493,1485534331,4
5584,493,1485793456,2
5584,493,1485965961,3
5584,493,1486571270,4
5584,493,1487002874,3
5584,493,1487175890,5
5584,493,1488213077,2
5584,493,1488385745,5
5584,493,1488558368,4
5584,493,1488990325,2
5584,493,1489162511,2
5584,493,1491840843,4
5584,493,1492186190,3
5584,493,1492445523,2
5584,493,1492618020,1
5584,493,1493222560,2
5584,493,1493654940,2
5584,493,1494000803,3
5584,493,1494259972,2
5584,493,1494432704,3
5584,493,1494605389,2
5584,493,1494864885,4
5584,493,1495037106,3
5584,493,1495210343,3
5584,493,1495468694,3
5584,493,1495642157,3
5584,493,1495815053,3
5584,493,1496246967,2
5584,493,1496679043,2
5584,493,1496851831,3
5584,493,1497283715,2
5584,493,1497456341,2
5584,493,1498061401,3
5584,493,1499096366,2
5584,493,1505146551,1
5584,493,1505320654,3
5584,493,1505492429,2
5584,493,1505751941,2
5584,493,1505924660,2
5584,493,1506096660,3
5584,493,1506356363,2
5584,493,1506528021,2
5584,493,1506702593,2
5584,494,1461978887,2
5584,494,1462238687,2
5584,494,1462583005,2
5584,494,1462842967,3
5584,494,1462842973,3
5584,494,1462842971,3
5584,494,1462842972,3
5584,494,1462842970,3
5584,494,1462842973,3
5584,494,1462842973,3
5584,494,1462842972,3
5584,494,1462842972,3
5584,494,1462842986,3
5584,494,1462842973,3
5584,494,1462842972,3
5584,494,1462842972,3
5584,494,1462842972,3
5584,494,1462842972,3
5584,494,1462842973,3
5584,494,1462842986,3
5584,494,1462842971,3
5584,494,1462842973,3
5584,494,1462842973,3
5584,494,1462842970,3
5584,494,1462842991,3
5584,494,1462842973,3
5584,494,1462842972,3
5584,494,1462842972,3
5584,494,1462842972,3
5584,494,1462842967,3
5584,494,1462842972,3
5584,494,1462842972,3
5584,494,1462842971,3
5584,494,1462842970,3
5584,494,1462842973,3
5584,494,1462842973,3
5584,494,1462842986,3
5584,494,1462842973,3
5584,494,1462842991,3
5584,494,1462842973,3
5584,494,1462842972,3
5584,494,1462842972,3
5584,494,1462842967,3
5584,494,1462842972,3
5584,494,1462842970,3
5584,494,1462842973,3
5584,494,1462842971,3
5584,494,1462842972,3
5584,494,1462842972,3
5584,494,1462842986,3
5584,494,1462842973,3
5584,494,1462842973,3
5584,494,1462842972,3
5584,494,1462842991,3
5584,494,1462842973,3
5584,494,1462842972,3
5584,494,1462842972,3
5584,494,1462842967,3
5584,494,1463015157,3
5584,494,1463187814,4
5584,494,1463792934,4
5584,494,1464053590,4
5584,494,1464224798,3
5584,494,1464397722,3
5584,494,1464829390,4
5584,494,1465261779,4
5584,494,1465261783,4
5584,494,1465434491,2
5584,494,1465866310,4
5584,494,1466548453,1
5584,494,1466721340,2
5584,494,1466790623,2
5584,494,1467394907,4
5584,494,1468535787,2
5584,494,1477092275,3
5584,494,1477351467,5
5584,494,1477524179,3
5584,494,1478312111,4
5584,494,1479169320,5
5584,494,1479342071,5
5584,494,1483374022,5
5584,494,1483374025,5
5584,494,1483374034,5
5584,494,1483374041,5
5584,494,1483374048,5
5584,494,1483374048,5
5584,494,1483374059,5
5584,494,1483547311,5
5584,494,1483547313,5
5584,494,1483547314,5
5584,494,1483547314,5
5584,494,1483547314,5
5584,494,1483547315,5
5584,494,1483547315,5
5584,494,1483547316,5
5584,494,1483547316,5
5584,494,1483547316,5
5584,494,1483547316,5
5584,494,1483547317,5
5584,494,1483547317,5
5584,494,1483547317,5
5584,494,1483547318,5
5584,494,1483547319,5
5584,494,1483547319,5
5584,494,1483547320,5
5584,494,1483547320,5
5584,494,1483547320,5
5584,494,1483547321,5
5584,494,1483547321,5
5584,494,1483547322,5
5584,494,1483547322,5
5584,494,1483547322,5
5584,494,1483547322,5
5584,494,1483547324,5
5584,494,1483547324,5
5584,494,1483547325,5
5584,494,1483547325,5
5584,494,1483547325,5
5584,494,1483547326,5
5584,494,1483547326,5
5584,494,1483547326,5
5584,494,1483547327,5
5584,494,1483547327,5
5584,494,1483547327,5
5584,494,1483720363,5
5584,494,1484152366,5
5584,494,1484152368,5
5584,494,1484152369,5
5584,494,1484152368,5
5584,494,1484152369,5
5584,494,1484152370,5
5584,494,1484152370,5
5584,494,1484152370,5
5584,494,1484152371,5
5584,494,1484152371,5
5584,494,1484152371,5
5584,494,1484152372,5
5584,494,1484152372,5
5584,494,1484152373,5
5584,494,1484152373,5
5584,494,1484152374,5
5584,494,1484583829,5
5584,494,1484583832,5
5584,494,1484583832,5
5584,494,1484583832,5
5584,494,1484583833,5
5584,494,1484583833,5
5584,494,1484583833,5
5584,494,1484583834,5
5584,494,1484583834,5
5584,494,1484583835,5
