4349,496,1460423211,3
4349,498,1460423212,3
4349,494,1460423211,4
4349,492,1460423211,4
4349,493,1460423211,3
4349,495,1460423211,3
4349,497,1460423212,5
4349,614,1460423211,7500
4349,495,1460595651,4
4349,496,1460595651,4
4349,492,1460595651,4
4349,497,1460595651,5
4349,498,1460595651,4
4349,494,1460595651,2
4349,614,1460595651,7000
4349,493,1460595651,3
4349,495,1460768702,3
4349,493,1460768702,3
4349,496,1460768702,4
4349,498,1460768702,4
4349,492,1460768702,3
4349,614,1460768702,7000
4349,497,1460768702,5
4349,494,1460768702,3
4349,495,1461028652,4
4349,496,1461028652,3
4349,498,1461028652,3
4349,493,1461028652,5
4349,492,1461028652,3
4349,614,1461028652,7000
4349,497,1461028652,5
4349,494,1461028652,3
4349,497,1461200704,5
4349,496,1461200704,5
4349,498,1461200704,4
4349,492,1461200704,3
4349,614,1461200704,6000
4349,494,1461200704,3
4349,495,1461200704,3
4349,493,1461200704,4
4349,492,1461632888,2
4349,493,1461632888,2
4349,494,1461632888,2
4349,495,1461632888,2
4349,496,1461632888,2
4349,497,1461632888,5
4349,614,1461632888,5000
4349,498,1461632888,2
4349,492,1461805143,4
4349,493,1461805143,3
4349,494,1461805143,3
4349,495,1461805143,3
4349,614,1461805143,7000
4349,496,1461805143,3
4349,497,1461805143,5
4349,498,1461805143,4
4349,492,1461978693,4
4349,493,1461978693,4
4349,494,1461978693,4
4349,495,1461978693,1
4349,614,1461978693,6000
4349,496,1461978693,4
4349,497,1461978693,5
4349,498,1461978693,2
4349,492,1462238672,2
4349,493,1462238672,2
4349,494,1462238672,2
4349,495,1462238672,5
4349,614,1462238672,8000
4349,496,1462238672,5
4349,497,1462238672,5
4349,498,1462238672,4
4349,492,1462410189,4
4349,614,1462410187,6000
4349,497,1462410189,5
4349,614,1462410185,6000
4349,614,1462410187,6000
4349,495,1462410189,2
4349,494,1462410189,3
4349,614,1462410187,6000
4349,498,1462410189,2
4349,614,1462410186,6000
4349,614,1462410189,6000
4349,493,1462410189,4
4349,614,1462410187,6000
4349,496,1462410189,3
4349,492,1462582902,5
4349,493,1462582902,3
4349,494,1462582902,2
4349,495,1462582902,2
4349,614,1462582902,7000
4349,496,1462582902,4
4349,497,1462582902,5
4349,498,1462582902,3
4349,492,1462842582,3
4349,493,1462842582,3
4349,494,1462842582,2
4349,495,1462842582,5
4349,614,1462842582,8000
4349,496,1462842582,4
4349,497,1462842582,5
4349,498,1462842582,3
4349,492,1462842570,3
4349,493,1462842570,3
4349,494,1462842570,2
4349,495,1462842570,5
4349,614,1462842570,8000
4349,496,1462842570,4
4349,497,1462842570,5
4349,614,1462842564,8000
4349,498,1462842570,2
4349,496,1462842564,4
4349,498,1462842564,2
4349,497,1462842564,5
4349,492,1462842564,3
4349,494,1462842564,2
4349,493,1462842564,3
4349,495,1462842564,5
4349,492,1462842564,3
4349,493,1462842564,3
4349,494,1462842564,2
4349,614,1462842564,8000
4349,495,1462842564,5
4349,496,1462842564,4
4349,497,1462842564,5
4349,498,1462842564,2
4349,492,1462842578,3
4349,493,1462842578,3
4349,494,1462842578,2
4349,495,1462842578,5
4349,614,1462842578,8000
4349,496,1462842578,4
4349,497,1462842578,5
4349,498,1462842578,2
4349,492,1462842571,3
4349,494,1462842571,2
4349,493,1462842571,3
4349,495,1462842571,5
4349,614,1462842571,8000
4349,496,1462842571,4
4349,497,1462842571,5
4349,498,1462842571,2
4349,492,1462842578,3
4349,493,1462842578,3
4349,494,1462842578,2
4349,495,1462842578,5
4349,497,1462842578,5
4349,614,1462842578,8000
4349,496,1462842578,4
4349,498,1462842578,2
4349,492,1462842560,3
4349,493,1462842560,3
4349,494,1462842560,2
4349,495,1462842560,5
4349,614,1462842560,8000
4349,496,1462842560,4
4349,497,1462842560,5
4349,498,1462842560,2
4349,492,1462842570,3
4349,493,1462842570,3
4349,494,1462842570,2
4349,495,1462842570,5
